"Goal","Steps on Grass","Moral Judgment","Sign"
"vac clinic",1,91,"Keep Off The Grass"
"vac clinic",1,97,"Keep Off The Grass"
"vac clinic",1,79,"Keep Off The Grass"
"vac clinic",1,93,"Keep Off The Grass"
"vac clinic",1,100,"Keep Off The Grass"
"vac clinic",1,50,"Keep Off The Grass"
"vac clinic",1,79,"Keep Off The Grass"
"vac clinic",1,9,"Keep Off The Grass"
"vac clinic",1,52,"Keep Off The Grass"
"vac clinic",1,50,"Keep Off The Grass"
"vac clinic",1,24,"Keep Off The Grass"
"vac clinic",1,97,"Keep Off The Grass"
"vac clinic",1,76,"Keep Off The Grass"
"vac clinic",1,43,"Keep Off The Grass"
"vac clinic",1,6,"Keep Off The Grass"
"vac clinic",1,100,"Keep Off The Grass"
"vac clinic",1,50,"Keep Off The Grass"
"vac clinic",1,14,"Keep Off The Grass"
"vac clinic",1,74,"Keep Off The Grass"
"vac clinic",1,73,"Keep Off The Grass"
"vac clinic",1,58,"Keep Off The Grass"
"vac clinic",1,25,"Keep Off The Grass"
"vac clinic",1,26,"Keep Off The Grass"
"vac clinic",1,79,"Keep Off The Grass"
"vac clinic",1,65,"Keep Off The Grass"
"vac clinic",1,36,"Keep Off The Grass"
"vac clinic",1,24,"Keep Off The Grass"
"vac clinic",1,86,"Keep Off The Grass"
"vac clinic",1,53,"Keep Off The Grass"
"vac clinic",1,98,"Keep Off The Grass"
"vac clinic",1,22,"Keep Off The Grass"
"vac clinic",1,94,"Keep Off The Grass"
"vac clinic",1,47,"Keep Off The Grass"
"vac clinic",1,42,"Keep Off The Grass"
"vac clinic",1,8,"Keep Off The Grass"
"vac clinic",1,93,"Keep Off The Grass"
"vac clinic",1,38,"Keep Off The Grass"
"vac clinic",1,50,"Keep Off The Grass"
"vac clinic",1,100,"Keep Off The Grass"
"vac clinic",1,46,"Keep Off The Grass"
"vac clinic",1,77,"Keep Off The Grass"
"vac clinic",1,100,"Keep Off The Grass"
"vac clinic",1,6,"Keep Off The Grass"
"vac clinic",1,100,"Keep Off The Grass"
"vac clinic",1,41,"Keep Off The Grass"
"vac clinic",1,98,"Keep Off The Grass"
"porta-potty",1,39,"Keep Off The Grass"
"porta-potty",1,93,"Keep Off The Grass"
"porta-potty",1,89,"Keep Off The Grass"
"porta-potty",1,100,"Keep Off The Grass"
"porta-potty",1,76,"Keep Off The Grass"
"porta-potty",1,50,"Keep Off The Grass"
"porta-potty",1,100,"Keep Off The Grass"
"porta-potty",1,17,"Keep Off The Grass"
"porta-potty",1,90,"Keep Off The Grass"
"porta-potty",1,41,"Keep Off The Grass"
"porta-potty",1,51,"Keep Off The Grass"
"porta-potty",1,37,"Keep Off The Grass"
"porta-potty",1,75,"Keep Off The Grass"
"porta-potty",1,86,"Keep Off The Grass"
"porta-potty",1,84,"Keep Off The Grass"
"porta-potty",1,40,"Keep Off The Grass"
"porta-potty",1,77,"Keep Off The Grass"
"porta-potty",1,61,"Keep Off The Grass"
"porta-potty",1,100,"Keep Off The Grass"
"porta-potty",1,50,"Keep Off The Grass"
"porta-potty",1,67,"Keep Off The Grass"
"porta-potty",1,100,"Keep Off The Grass"
"porta-potty",1,70,"Keep Off The Grass"
"porta-potty",1,90,"Keep Off The Grass"
"porta-potty",1,76,"Keep Off The Grass"
"porta-potty",1,97,"Keep Off The Grass"
"porta-potty",1,100,"Keep Off The Grass"
"porta-potty",1,100,"Keep Off The Grass"
"porta-potty",1,56,"Keep Off The Grass"
"porta-potty",1,89,"Keep Off The Grass"
"porta-potty",1,23,"Keep Off The Grass"
"porta-potty",1,81,"Keep Off The Grass"
"porta-potty",1,100,"Keep Off The Grass"
"porta-potty",1,47,"Keep Off The Grass"
"porta-potty",1,100,"Keep Off The Grass"
"porta-potty",1,100,"Keep Off The Grass"
"porta-potty",1,64,"Keep Off The Grass"
"porta-potty",1,96,"Keep Off The Grass"
"porta-potty",1,25,"Keep Off The Grass"
"porta-potty",1,50,"Keep Off The Grass"
"porta-potty",1,95,"Keep Off The Grass"
"porta-potty",1,60,"Keep Off The Grass"
"porta-potty",1,82,"Keep Off The Grass"
"porta-potty",1,77,"Keep Off The Grass"
"porta-potty",1,59,"Keep Off The Grass"
"porta-potty",1,84,"Keep Off The Grass"
"porta-potty",1,54,"Keep Off The Grass"
"porta-potty",1,97,"Keep Off The Grass"
"porta-potty",1,29,"Keep Off The Grass"
"police car",1,50,"Keep Off The Grass"
"police car",1,62,"Keep Off The Grass"
"police car",1,38,"Keep Off The Grass"
"police car",1,28,"Keep Off The Grass"
"police car",1,100,"Keep Off The Grass"
"police car",1,100,"Keep Off The Grass"
"police car",1,22,"Keep Off The Grass"
"police car",1,76,"Keep Off The Grass"
"police car",1,25,"Keep Off The Grass"
"police car",1,75,"Keep Off The Grass"
"police car",1,100,"Keep Off The Grass"
"police car",1,49,"Keep Off The Grass"
"police car",1,100,"Keep Off The Grass"
"police car",1,79,"Keep Off The Grass"
"police car",1,57,"Keep Off The Grass"
"police car",1,66,"Keep Off The Grass"
"police car",1,43,"Keep Off The Grass"
"police car",1,97,"Keep Off The Grass"
"police car",1,100,"Keep Off The Grass"
"police car",1,88,"Keep Off The Grass"
"police car",1,87,"Keep Off The Grass"
"police car",1,0,"Keep Off The Grass"
"police car",1,90,"Keep Off The Grass"
"police car",1,25,"Keep Off The Grass"
"police car",1,100,"Keep Off The Grass"
"police car",1,79,"Keep Off The Grass"
"police car",1,21,"Keep Off The Grass"
"police car",1,26,"Keep Off The Grass"
"police car",1,45,"Keep Off The Grass"
"police car",1,45,"Keep Off The Grass"
"police car",1,91,"Keep Off The Grass"
"police car",1,74,"Keep Off The Grass"
"police car",1,65,"Keep Off The Grass"
"police car",1,18,"Keep Off The Grass"
"police car",1,12,"Keep Off The Grass"
"police car",1,100,"Keep Off The Grass"
"police car",1,37,"Keep Off The Grass"
"police car",1,50,"Keep Off The Grass"
"police car",1,86,"Keep Off The Grass"
"police car",1,100,"Keep Off The Grass"
"police car",1,92,"Keep Off The Grass"
"police car",1,71,"Keep Off The Grass"
"police car",1,95,"Keep Off The Grass"
"police car",1,78,"Keep Off The Grass"
"police car",1,100,"Keep Off The Grass"
"police car",1,78,"Keep Off The Grass"
"police car",1,83,"Keep Off The Grass"
"police car",1,100,"Keep Off The Grass"
"police car",1,28,"Keep Off The Grass"
"a friend",1,69,"Keep Off The Grass"
"a friend",1,26,"Keep Off The Grass"
"a friend",1,46,"Keep Off The Grass"
"a friend",1,27,"Keep Off The Grass"
"a friend",1,76,"Keep Off The Grass"
"a friend",1,71,"Keep Off The Grass"
"a friend",1,1,"Keep Off The Grass"
"a friend",1,92,"Keep Off The Grass"
"a friend",1,100,"Keep Off The Grass"
"a friend",1,96,"Keep Off The Grass"
"a friend",1,60,"Keep Off The Grass"
"a friend",1,98,"Keep Off The Grass"
"a friend",1,62,"Keep Off The Grass"
"a friend",1,93,"Keep Off The Grass"
"a friend",1,57,"Keep Off The Grass"
"a friend",1,26,"Keep Off The Grass"
"a friend",1,89,"Keep Off The Grass"
"a friend",1,89,"Keep Off The Grass"
"a friend",1,100,"Keep Off The Grass"
"a friend",1,100,"Keep Off The Grass"
"a friend",1,95,"Keep Off The Grass"
"a friend",1,75,"Keep Off The Grass"
"a friend",1,75,"Keep Off The Grass"
"a friend",1,5,"Keep Off The Grass"
"a friend",1,37,"Keep Off The Grass"
"a friend",1,16,"Keep Off The Grass"
"a friend",1,80,"Keep Off The Grass"
"a friend",1,43,"Keep Off The Grass"
"a friend",1,34,"Keep Off The Grass"
"a friend",1,32,"Keep Off The Grass"
"a friend",1,70,"Keep Off The Grass"
"a friend",1,76,"Keep Off The Grass"
"a friend",1,38,"Keep Off The Grass"
"a friend",1,77,"Keep Off The Grass"
"a friend",1,84,"Keep Off The Grass"
"a friend",1,100,"Keep Off The Grass"
"a friend",1,11,"Keep Off The Grass"
"a friend",1,34,"Keep Off The Grass"
"a friend",1,31,"Keep Off The Grass"
"a friend",1,60,"Keep Off The Grass"
"a friend",1,83,"Keep Off The Grass"
"a friend",1,100,"Keep Off The Grass"
"a friend",1,33,"Keep Off The Grass"
"a friend",1,82,"Keep Off The Grass"
"a friend",1,62,"Keep Off The Grass"
"a friend",1,5,"Keep Off The Grass"
"a friend",1,100,"Keep Off The Grass"
"a friend",1,50,"Keep Off The Grass"
"a friend",1,33,"Keep Off The Grass"
"Pain",0,100,"Keep Off The Grass"
"Pain",0,100,"Keep Off The Grass"
"Pain",0,35,"Keep Off The Grass"
"Pain",0,14,"Keep Off The Grass"
"Pain",0,24,"Keep Off The Grass"
"Pain",0,25,"Keep Off The Grass"
"Pain",0,100,"Keep Off The Grass"
"Pain",0,50,"Keep Off The Grass"
"Pain",0,100,"Keep Off The Grass"
"Pain",0,100,"Keep Off The Grass"
"Pain",0,76,"Keep Off The Grass"
"Pain",0,47,"Keep Off The Grass"
"Pain",0,85,"Keep Off The Grass"
"Pain",0,23,"Keep Off The Grass"
"Pain",0,20,"Keep Off The Grass"
"Pain",0,100,"Keep Off The Grass"
"Pain",0,90,"Keep Off The Grass"
"Pain",0,100,"Keep Off The Grass"
"Pain",0,100,"Keep Off The Grass"
"Pain",0,67,"Keep Off The Grass"
"Pain",0,100,"Keep Off The Grass"
"Pain",0,100,"Keep Off The Grass"
"Pain",0,100,"Keep Off The Grass"
"Pain",0,100,"Keep Off The Grass"
"Pain",0,24,"Keep Off The Grass"
"Pain",0,99,"Keep Off The Grass"
"Pain",0,100,"Keep Off The Grass"
"Pain",0,26,"Keep Off The Grass"
"Pain",0,100,"Keep Off The Grass"
"Pain",0,100,"Keep Off The Grass"
"Pain",0,100,"Keep Off The Grass"
"Pain",0,100,"Keep Off The Grass"
"Pain",0,100,"Keep Off The Grass"
"Pain",0,97,"Keep Off The Grass"
"Pain",0,100,"Keep Off The Grass"
"Pain",0,65,"Keep Off The Grass"
"Pain",0,70,"Keep Off The Grass"
"Pain",0,100,"Keep Off The Grass"
"Pain",0,100,"Keep Off The Grass"
"Pain",0,84,"Keep Off The Grass"
"Pain",0,98,"Keep Off The Grass"
"Pain",0,100,"Keep Off The Grass"
"Pain",0,100,"Keep Off The Grass"
"Pain",0,38,"Keep Off The Grass"
"Pain",0,98,"Keep Off The Grass"
"Pain",0,99,"Keep Off The Grass"
"Pain",0,74,"Keep Off The Grass"
"Pain",0,24,"Keep Off The Grass"
"Pain",0,39,"Keep Off The Grass"
"Pain",0,100,"Keep Off The Grass"
"Pain",0,100,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,76,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,0,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,77,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,99,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,99,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,90,"Keep Off The Grass"
"Ice Cream",0,75,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,95,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,87,"Keep Off The Grass"
"Ice Cream",0,61,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"Ice Cream",0,100,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,64,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,24,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,99,"Keep Off The Grass"
"vac clinic",0,78,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,61,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,50,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,97,"Keep Off The Grass"
"vac clinic",0,86,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,90,"Keep Off The Grass"
"vac clinic",0,89,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,84,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,89,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"vac clinic",0,100,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"porta-potty",0,99,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"porta-potty",0,99,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"porta-potty",0,55,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"porta-potty",0,85,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"porta-potty",0,90,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"porta-potty",0,94,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"porta-potty",0,74,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"porta-potty",0,55,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"porta-potty",0,93,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"porta-potty",0,99,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"porta-potty",0,98,"Keep Off The Grass"
"porta-potty",0,99,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"porta-potty",0,4,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"porta-potty",0,99,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"porta-potty",0,100,"Keep Off The Grass"
"police car",0,94,"Keep Off The Grass"
"police car",0,100,"Keep Off The Grass"
"police car",0,100,"Keep Off The Grass"
"police car",0,100,"Keep Off The Grass"
"police car",0,100,"Keep Off The Grass"
"police car",0,100,"Keep Off The Grass"
"police car",0,100,"Keep Off The Grass"
"police car",0,100,"Keep Off The Grass"
"police car",0,100,"Keep Off The Grass"
"police car",0,100,"Keep Off The Grass"
"police car",0,87,"Keep Off The Grass"
"police car",0,100,"Keep Off The Grass"
"police car",0,100,"Keep Off The Grass"
"police car",0,100,"Keep Off The Grass"
"police car",0,100,"Keep Off The Grass"
"police car",0,99,"Keep Off The Grass"
"police car",0,100,"Keep Off The Grass"
"police car",0,100,"Keep Off The Grass"
"police car",0,100,"Keep Off The Grass"
"police car",0,54,"Keep Off The Grass"
"police car",0,100,"Keep Off The Grass"
"police car",0,77,"Keep Off The Grass"
"police car",0,76,"Keep Off The Grass"
"police car",0,98,"Keep Off The Grass"
"police car",0,100,"Keep Off The Grass"
"police car",0,78,"Keep Off The Grass"
"police car",0,89,"Keep Off The Grass"
"police car",0,86,"Keep Off The Grass"
"police car",0,86,"Keep Off The Grass"
"police car",0,100,"Keep Off The Grass"
"police car",0,100,"Keep Off The Grass"
"police car",0,27,"Keep Off The Grass"
"police car",0,100,"Keep Off The Grass"
"police car",0,98,"Keep Off The Grass"
"police car",0,100,"Keep Off The Grass"
"police car",0,100,"Keep Off The Grass"
"police car",0,91,"Keep Off The Grass"
"police car",0,100,"Keep Off The Grass"
"police car",0,100,"Keep Off The Grass"
"police car",0,100,"Keep Off The Grass"
"police car",0,100,"Keep Off The Grass"
"police car",0,50,"Keep Off The Grass"
"police car",0,100,"Keep Off The Grass"
"police car",0,100,"Keep Off The Grass"
"police car",0,100,"Keep Off The Grass"
"police car",0,100,"Keep Off The Grass"
"police car",0,100,"Keep Off The Grass"
"police car",0,100,"Keep Off The Grass"
"police car",0,100,"Keep Off The Grass"
"police car",0,100,"Keep Off The Grass"
"police car",0,100,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,74,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,86,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,50,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,93,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,98,"Keep Off The Grass"
"a friend",0,98,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,98,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,99,"Keep Off The Grass"
"a friend",0,93,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,90,"Keep Off The Grass"
"a friend",0,90,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,89,"Keep Off The Grass"
"a friend",0,100,"Keep Off The Grass"
"a friend",0,88,"No Sign"
"a friend",0,100,"No Sign"
"a friend",0,100,"No Sign"
"a friend",0,100,"No Sign"
"a friend",0,88,"No Sign"
"a friend",0,100,"No Sign"
"a friend",0,100,"No Sign"
"a friend",0,100,"No Sign"
"a friend",0,100,"No Sign"
"a friend",0,100,"No Sign"
"a friend",0,72,"No Sign"
"a friend",0,100,"No Sign"
"a friend",0,91,"No Sign"
"a friend",0,100,"No Sign"
"a friend",0,93,"No Sign"
"a friend",0,100,"No Sign"
"a friend",0,98,"No Sign"
"a friend",0,100,"No Sign"
"a friend",0,100,"No Sign"
"a friend",0,99,"No Sign"
"a friend",0,100,"No Sign"
"a friend",0,100,"No Sign"
"a friend",0,100,"No Sign"
"a friend",0,99,"No Sign"
"a friend",0,25,"No Sign"
"a friend",0,100,"No Sign"
"a friend",0,100,"No Sign"
"a friend",0,50,"No Sign"
"a friend",0,96,"No Sign"
"a friend",0,100,"No Sign"
"a friend",0,60,"No Sign"
"a friend",0,69,"No Sign"
"a friend",0,100,"No Sign"
"a friend",0,87,"No Sign"
"a friend",0,100,"No Sign"
"a friend",0,100,"No Sign"
"a friend",0,100,"No Sign"
"a friend",0,53,"No Sign"
"a friend",0,100,"No Sign"
"a friend",0,100,"No Sign"
"a friend",0,100,"No Sign"
"a friend",0,92,"No Sign"
"a friend",0,100,"No Sign"
"a friend",0,100,"No Sign"
"a friend",0,100,"No Sign"
"a friend",0,100,"No Sign"
"a friend",0,100,"No Sign"
"a friend",0,100,"No Sign"
"a friend",0,99,"No Sign"
"police car",0,100,"No Sign"
"police car",0,100,"No Sign"
"police car",0,50,"No Sign"
"police car",0,100,"No Sign"
"police car",0,82,"No Sign"
"police car",0,100,"No Sign"
"police car",0,100,"No Sign"
"police car",0,100,"No Sign"
"police car",0,100,"No Sign"
"police car",0,100,"No Sign"
"police car",0,96,"No Sign"
"police car",0,100,"No Sign"
"police car",0,75,"No Sign"
"police car",0,100,"No Sign"
"police car",0,100,"No Sign"
"police car",0,50,"No Sign"
"police car",0,93,"No Sign"
"police car",0,100,"No Sign"
"police car",0,100,"No Sign"
"police car",0,100,"No Sign"
"police car",0,99,"No Sign"
"police car",0,100,"No Sign"
"police car",0,100,"No Sign"
"police car",0,100,"No Sign"
"police car",0,100,"No Sign"
"police car",0,100,"No Sign"
"police car",0,100,"No Sign"
"police car",0,50,"No Sign"
"police car",0,92,"No Sign"
"police car",0,100,"No Sign"
"police car",0,76,"No Sign"
"police car",0,72,"No Sign"
"police car",0,100,"No Sign"
"police car",0,86,"No Sign"
"police car",0,100,"No Sign"
"police car",0,100,"No Sign"
"police car",0,58,"No Sign"
"police car",0,50,"No Sign"
"police car",0,100,"No Sign"
"police car",0,100,"No Sign"
"police car",0,100,"No Sign"
"police car",0,73,"No Sign"
"police car",0,100,"No Sign"
"police car",0,100,"No Sign"
"police car",0,100,"No Sign"
"police car",0,100,"No Sign"
"police car",0,97,"No Sign"
"police car",0,100,"No Sign"
"police car",0,100,"No Sign"
"porta-potty",0,100,"No Sign"
"porta-potty",0,100,"No Sign"
"porta-potty",0,100,"No Sign"
"porta-potty",0,100,"No Sign"
"porta-potty",0,50,"No Sign"
"porta-potty",0,100,"No Sign"
"porta-potty",0,100,"No Sign"
"porta-potty",0,100,"No Sign"
"porta-potty",0,88,"No Sign"
"porta-potty",0,25,"No Sign"
"porta-potty",0,67,"No Sign"
"porta-potty",0,100,"No Sign"
"porta-potty",0,87,"No Sign"
"porta-potty",0,100,"No Sign"
"porta-potty",0,100,"No Sign"
"porta-potty",0,100,"No Sign"
"porta-potty",0,95,"No Sign"
"porta-potty",0,100,"No Sign"
"porta-potty",0,100,"No Sign"
"porta-potty",0,100,"No Sign"
"porta-potty",0,100,"No Sign"
"porta-potty",0,100,"No Sign"
"porta-potty",0,100,"No Sign"
"porta-potty",0,100,"No Sign"
"porta-potty",0,100,"No Sign"
"porta-potty",0,100,"No Sign"
"porta-potty",0,86,"No Sign"
"porta-potty",0,50,"No Sign"
"porta-potty",0,97,"No Sign"
"porta-potty",0,100,"No Sign"
"porta-potty",0,70,"No Sign"
"porta-potty",0,79,"No Sign"
"porta-potty",0,100,"No Sign"
"porta-potty",0,88,"No Sign"
"porta-potty",0,100,"No Sign"
"porta-potty",0,100,"No Sign"
"porta-potty",0,100,"No Sign"
"porta-potty",0,50,"No Sign"
"porta-potty",0,100,"No Sign"
"porta-potty",0,100,"No Sign"
"porta-potty",0,100,"No Sign"
"porta-potty",0,97,"No Sign"
"porta-potty",0,100,"No Sign"
"porta-potty",0,100,"No Sign"
"porta-potty",0,100,"No Sign"
"porta-potty",0,100,"No Sign"
"porta-potty",0,100,"No Sign"
"porta-potty",0,100,"No Sign"
"porta-potty",0,100,"No Sign"
"vac clinic",0,100,"No Sign"
"vac clinic",0,100,"No Sign"
"vac clinic",0,100,"No Sign"
"vac clinic",0,100,"No Sign"
"vac clinic",0,88,"No Sign"
"vac clinic",0,100,"No Sign"
"vac clinic",0,100,"No Sign"
"vac clinic",0,100,"No Sign"
"vac clinic",0,42,"No Sign"
"vac clinic",0,60,"No Sign"
"vac clinic",0,52,"No Sign"
"vac clinic",0,100,"No Sign"
"vac clinic",0,81,"No Sign"
"vac clinic",0,100,"No Sign"
"vac clinic",0,84,"No Sign"
"vac clinic",0,100,"No Sign"
"vac clinic",0,88,"No Sign"
"vac clinic",0,100,"No Sign"
"vac clinic",0,100,"No Sign"
"vac clinic",0,100,"No Sign"
"vac clinic",0,100,"No Sign"
"vac clinic",0,100,"No Sign"
"vac clinic",0,100,"No Sign"
"vac clinic",0,97,"No Sign"
"vac clinic",0,100,"No Sign"
"vac clinic",0,100,"No Sign"
"vac clinic",0,100,"No Sign"
"vac clinic",0,50,"No Sign"
"vac clinic",0,99,"No Sign"
"vac clinic",0,100,"No Sign"
"vac clinic",0,50,"No Sign"
"vac clinic",0,68,"No Sign"
"vac clinic",0,100,"No Sign"
"vac clinic",0,89,"No Sign"
"vac clinic",0,100,"No Sign"
